,distance,global_stop_id,location_type,parent_station_global_stop_id,route_type,rt_stop_id,stop_code,stop_lat,stop_lon,stop_name,wheelchair_boarding
0,10118,CATAMI:9228,0,,3,5593,5593,42.71591729524137,-84.39967564823418,Gr River / Paddock Dr,0
1,10105,CATAMI:9291,0,,3,5672,5672,42.71580038359775,-84.39954974338721,Gr River / Paddock Farms,0
2,14387,CATAMI:8701,0,,3,2640,2640,42.75398552504278,-84.41003581849907,Lake Lansing / Martinus St,0
3,14398,CATAMI:8702,0,,3,2641,2641,42.75398552504278,-84.41167258150966,Lake Lansing / Cypress St,0
4,14247,CATAMI:7970,0,,3,2655,2655,42.75278942899658,-84.40865985838576,Marsh / E Lake Lansing Ct.,0
5,14179,CATAMI:8700,0,,3,3950,3950,42.75219587757515,-84.40848898752202,Marsh / Lake Lansing Rd,0
6,13867,CATAMI:7971,0,,3,2630,2630,42.7493720117217,-84.4085339535388,Marsh / W Lake Dr,0
7,13698,CATAMI:8698,0,,3,3948,3948,42.74786115355808,-84.40834509626833,Marsh / Haslett Rd,0
8,13164,CATAMI:8697,0,,3,3947,3947,42.74306777616989,-84.40810227977775,Marsh / Franklin St,0
9,13040,CATAMI:7973,0,,3,2666,2666,42.74193463254718,-84.40814724579452,Marsh / Nemoke Trl,0
10,12627,CATAMI:7974,0,,3,2667,2667,42.73821144635824,-84.40821019821801,Marsh / Rolling Hills Dr,0
11,12441,CATAMI:8695,0,,3,3945,3945,42.73649374451745,-84.40900160011324,Marsh / Huntsville Rd,0
12,12395,CATAMI:7975,0,,3,2668,2668,42.73605307755305,-84.40936132824744,Marsh / Huntsville Dr,0
13,12075,CATAMI:7976,0,,3,2669,2669,42.73307632724257,-84.4108272203943,Marsh Rd / Tihart Dr,0
14,12039,CATAMI:8694,0,,3,3944,3944,42.73274357871844,-84.41085420000437,Marsh / Tihart Rd,0
15,11567,CATAMI:8692,0,,3,4863,4863,42.72859771197182,-84.40903757292666,Times Square / Central Park,0
16,10548,CATAMI:9289,0,,3,4682,4682,42.71938867173637,-84.4092713962139,Central Park / Grand River,0
17,10440,CATAMI:9154,0,,3,5609,5609,42.71823754170694,-84.41159164267947,Gr River / Dobie Road,0
18,10432,CATAMI:7937,0,,3,5670,5670,42.71821056209687,-84.41114198251172,Grand River / Dobie,0
19,10232,CATAMI:9155,0,,3,3981,3981,42.71644789423931,-84.41040453983662,Dobie / Hamilton Rd,0
20,10155,CATAMI:7936,0,,3,4616,4616,42.71576441078433,-84.41026964178629,Dobie / Minoka Trail,0
21,14565,CATAMI:7967,0,,3,5447,5447,42.75491182498834,-84.4194067363949,Lake Lansing / Bois Isle,0
22,14431,CATAMI:8703,0,,3,2642,2642,42.75397653183943,-84.41615119678042,Lake Lansing / Buena Pkwy,0
23,13755,CATAMI:8710,0,,3,4611,4611,42.74751941183059,-84.41985639656265,Bois Isle / Haslett Rd,0
24,11679,CATAMI:9681,0,,3,6115,6115,42.7286606643953,-84.41973049171568,Central Park / Farmer's Market,0
25,11445,CATAMI:8691,0,,3,4862,4862,42.72714081302832,-84.41386692312827,Central Park / Marsh,0
26,11225,CATAMI:10544,0,,3,1,1,42.72441587241178,-84.42059383923775,Meridian Mall,0
27,10832,CATAMI:7939,0,,3,1712,1712,42.72080959786645,-84.42074672369479,Gr. River Ave / Marsh Rd,0
28,10575,CATAMI:9153,0,,3,4617,4617,42.71914585524578,-84.41492812112415,Gr River / Washington Hts,0
29,14659,CATAMI:8705,0,,3,3961,3961,42.75550537640977,-84.42198778575776,Lake Lansing / Bois Isle,0
30,14658,CATAMI:7966,0,,3,2652,2652,42.75538846476615,-84.42306697016036,Lake Lansing / Bois Isle,0
31,14637,CATAMI:8706,0,,3,2646,2646,42.75510967546214,-84.42395729729249,Lacdumont / Lake Lansing,0
32,14625,CATAMI:7965,0,,3,2645,2645,42.75501075022525,-84.42380441283547,Lacdumont / Lake Lansing,0
33,14391,CATAMI:7964,0,,3,2644,2644,42.75280741540328,-84.42450588269715,Lacdumont Near #2091,0
34,14155,CATAMI:8708,0,,3,4609,4609,42.75062206698804,-84.42477567879779,Lacdumont / Lake Lansing,0
35,14066,CATAMI:7963,0,,3,5720,5720,42.74992059712635,-84.42378642642875,Lacdumont / Bois Isle,0
36,12711,CATAMI:8696,0,,3,3946,3946,42.73898486184676,-84.40785047008382,Marsh / Rolling Hills Dr,0
37,13899,CATAMI:7959,0,,3,2912,2912,42.7469168672058,-84.434434379201,Haslett / Westminster Way,0
38,11382,CATAMI:9791,0,,3,1703,1703,42.7233726608226,-84.43544161797674,Gr. River Ave / Nakoma Dr,0
39,13926,CATAMI:10638,0,,3,5445,5445,42.7470967312729,-84.43482108694525,Haslett / Westminster,0
40,11297,CATAMI:9800,0,,3,1714,1714,42.72310286472195,-84.43290553463065,Gr. River / Grand View,0
41,11227,CATAMI:9792,0,,3,1704,1704,42.72271615697769,-84.43154756092406,Gr. River Ave after Grand View,0
42,14162,CATAMI:10640,0,,3,6053,6053,42.74706975166284,-84.4464043328664,Haslett / Park Lake,0
43,14037,CATAMI:10639,0,,3,6179,6179,42.74705176525613,-84.4407566011595,Haslett / Westminster Way,0
44,14213,CATAMI:8713,0,,3,5446,5446,42.74705176525613,-84.448598674485,Haslett / Park Lake,0
45,14149,CATAMI:7958,0,,3,4605,4605,42.7469168672058,-84.44656621052678,Haslett / Park Lake Rd,0
46,11940,CATAMI:9789,0,,3,1701,1701,42.72549505681437,-84.44848176284138,Gr. River Ave / Park Lake,0
47,11669,CATAMI:10793,0,,3,1716,1716,42.72461372288559,-84.44188075157886,Gr. River / Mohawk Rd,0
48,11613,CATAMI:9790,0,,3,1702,1702,42.72430795397152,-84.44096344483667,Gr. River Ave / Small Acre,0
49,14365,CATAMI:8715,0,,3,2848,2848,42.74700679923936,-84.45477700518984,Haslett / Deerpath Ln,0
50,14325,CATAMI:8714,0,,3,6038,6038,42.74698881283265,-84.45332909944969,Haslett / Merritt,0
51,14344,CATAMI:7957,0,,3,2605,2605,42.74690787400245,-84.45438130424222,Haslett / Deerpath Ln,0
52,12492,CATAMI:10794,0,,3,1719,1719,42.7282020110242,-84.45742100697619,Gr. River / E Brookfield,0
53,12111,CATAMI:10697,0,,3,1700,1700,42.72629545191295,-84.45147649955858,Grand River / Dawn,0
54,12002,CATAMI:9803,0,,3,1717,1717,42.72586377815192,-84.44930014434668,Gr. River / Park Lake R,0
55,16073,CATAMI:8062,0,,3,4837,4837,42.76100921686298,-84.4635633648676,Birch Row after Cobbler's,0
56,15897,CATAMI:8061,0,,3,4836,4836,42.76002895769729,-84.46088339026784,Birch Row / Briarwick,0
57,14424,CATAMI:7968,0,,3,3964,3964,42.75387760660252,-84.41658287054145,Lake Lansing / Bayonne Ave,0
58,15851,CATAMI:7890,0,,3,2515,2515,42.75933648103896,-84.46185465623016,Birch Row / Briarwick Ct,0
59,15876,CATAMI:8063,0,,3,4838,4838,42.75904869853161,-84.46386014057832,Hagadorn / Farrington,0
60,15823,CATAMI:7886,0,,3,2511,2511,42.75869796360077,-84.4632845755636,Hagadorn / Birch Row Dr,0
61,15889,CATAMI:7892,0,,3,2520,2520,42.75836521507663,-84.46678293166866,Birch Row / Hardy Ave,0
62,15802,CATAMI:7891,0,,3,3857,3857,42.75835622187328,-84.46379718815483,Birch Row / Hagadorn Rd,0
63,15586,CATAMI:7885,0,,3,2510,2510,42.75671046565932,-84.46221438436436,Hagadorn / Horizon Dr,0
64,15577,CATAMI:10518,0,,3,4839,4839,42.75654858799894,-84.46250216687172,Hagadorn / Horizon,0
65,15469,CATAMI:7884,0,,3,2509,2509,42.75559530844331,-84.462205391161,Hagadorn / Lake Lansing,0
66,15311,CATAMI:8065,0,,3,4840,4840,42.75400351144949,-84.46248418046501,Hagadorn / Applegate,0
67,15283,CATAMI:7883,0,,3,4827,4827,42.75380566097568,-84.4622683435845,Hagadorn / Applegate,0
68,15046,CATAMI:7882,0,,3,4826,4826,42.75153038052689,-84.46222337756771,Hagadorn / Crestwood,0
69,14997,CATAMI:8066,0,,3,4841,4841,42.75099978152895,-84.46245720085494,Hagadorn / Crestwood,0
70,14776,CATAMI:8067,0,,3,5807,5807,42.74889537194389,-84.46240324163482,Hagadorn / Cambria,0
71,14522,CATAMI:10631,0,,3,96,96,42.74686290798568,-84.4609103698779,Haslett / Hagadorn,0
72,14626,CATAMI:7880,0,,3,5599,5599,42.74686290798568,-84.46436375996619,Haslett / Hagadorn,0
73,14499,CATAMI:8717,0,,3,2603,2603,42.74622439054748,-84.46237626202475,Hagadorn / Haslett,0
74,14306,CATAMI:7954,0,,3,3924,3924,42.74440776346978,-84.46217841155094,Hagadorn / Ridgewood Dr,0
75,14068,CATAMI:8718,0,,3,4091,4091,42.74206053739415,-84.4623043163979,Hagadorn / Burcham Dr,0
76,13974,CATAMI:7953,0,,3,2601,2601,42.74118819666872,-84.46217841155094,Hagadorn / Burcham Dr,0
77,13694,CATAMI:8720,0,,3,2614,2614,42.7384182900354,-84.4623043163979,Hagadorn / Snyder Rd,0
78,13453,CATAMI:10755,0,,3,2615,2615,42.7360620707564,-84.46232230280462,Hagadorn / Beech St,0
79,13256,CATAMI:8722,0,,3,2616,2616,42.73415551164516,-84.46223237077108,Hagadorn / Albert Ave,0
80,13250,CATAMI:7950,0,,3,2598,2598,42.73413752523845,-84.46208847951739,Hagadorn / Cahill Dr,0
81,13003,CATAMI:10693,0,,3,1696,1696,42.73035138662603,-84.46607246860363,Gr. River Ave / Spartan Av,0
82,12823,CATAMI:9348,0,,3,4692,4692,42.72995568567841,-84.46204351350062,Hagadorn / Grand River,0
83,12870,CATAMI:8724,0,,3,1721,1721,42.72986575364486,-84.46370725612128,Gr. River / N Hagadorn,0
84,12432,CATAMI:7909,0,,3,2845,2845,42.72522526071372,-84.46446268520309,Shaw / Akers Dr,0
85,12414,CATAMI:9315,0,,3,4536,4536,42.72425399475139,-84.46659407439822,Conrad / Wilson,0
86,12108,CATAMI:7910,0,,3,6071,6071,42.72270716377434,-84.46243022124489,Hagadorn / Wilson,0
87,11838,CATAMI:9492,0,,3,6060,6060,42.71910988243236,-84.46479543372723,Service Road / Lot 91,0
88,15988,CATAMI:8058,0,,3,4833,4833,42.75824830343301,-84.47054209067103,Birch Row / Pollard,0
89,14809,CATAMI:7879,0,,3,4825,4825,42.74628734297096,-84.47188207797092,Alton / Saginaw,0
90,14500,CATAMI:10789,0,,3,4843,4843,42.7431667014068,-84.47206194203801,Alton Street / Burcham,0
91,14309,CATAMI:7877,0,,3,4823,4823,42.74135906753246,-84.47183711195413,Alton / Burcham,0
92,14297,CATAMI:8069,0,,3,5782,5782,42.74072055009426,-84.47327602449093,Burcham / Butterfield,0
93,14286,CATAMI:7876,0,,3,5693,5693,42.740612631654,-84.47327602449093,Burcham / Butterfield,0
94,13624,CATAMI:9235,0,,3,1656,1656,42.73308532044592,-84.47556029814308,Gr. River / Collingwood,0
95,13447,CATAMI:9810,0,,3,1724,1724,42.73234787777082,-84.47279039150976,Gr. River / Kedzie St,0
96,13313,CATAMI:10691,0,,3,1694,1694,42.7316733875192,-84.47100973724548,Gr. River Ave / Bogue St,0
97,15931,CATAMI:7889,0,,3,2514,2514,42.7603077470013,-84.46104526792823,Birch Row / Captain's Way,0
98,13275,CATAMI:9809,0,,3,1723,1723,42.73158345548566,-84.47021833535025,Gr. River / Gunson St,0
99,13189,CATAMI:10692,0,,3,1695,1695,42.73115178172461,-84.46906720532081,Gr. River Ave / River St,0
100,13134,CATAMI:8725,0,,3,1722,1722,42.73099889726758,-84.46794305490145,Gr. River / Stoddard Av,0
101,13448,CATAMI:8075,0,,3,1660,1660,42.73083701960719,-84.47665746895238,Farm / E Circle Dr,0
102,14549,CATAMI:8704,0,,3,5825,5825,42.75479491334472,-84.41902002865064,Lake Lansing / Bayonne,0
103,13323,CATAMI:9320,0,,3,4526,4526,42.73054024389648,-84.47424729045326,Physics / Dormitory Rd,0
104,13062,CATAMI:8727,0,,3,4761,4761,42.72867865080201,-84.47216986047827,Bogue / Waters Edge,0
105,12892,CATAMI:9461,0,,3,5958,5958,42.72560297525462,-84.47547036610953,Ramp 1 Bay 7,0
106,12892,CATAMI:9364,0,,3,5959,5959,42.72560297525462,-84.47547036610953,Ramp 1 Bay 8,0
107,12892,CATAMI:9343,0,,3,5956,5956,42.72560297525462,-84.47547036610953,Ramp 1 Bay 5,0
108,12892,CATAMI:9330,0,,3,5954,5954,42.72560297525462,-84.47547036610953,Ramp 1 Bay 3,0
109,12892,CATAMI:8969,0,,3,5952,5952,42.72560297525462,-84.47547036610953,Ramp 1 Bay 1,0
110,12573,CATAMI:7908,0,,3,2875,2875,42.7253691519674,-84.46788909568133,Shaw / Conrad,0
111,12466,CATAMI:9346,0,,3,4219,4219,42.72312984433202,-84.47080289356832,Wilson / Bogue,0
112,12572,CATAMI:9345,0,,3,4547,4547,42.72312085112866,-84.47349186137144,Wilson Rd / Science,0
113,12068,CATAMI:9493,0,,3,5951,5951,42.71939766493973,-84.46990357323283,Lot 92 / MSU Clinical Center,0
114,11987,CATAMI:9491,0,,3,6059,6059,42.71909189602566,-84.46863553155978,Service Road / Clinical Center,0
115,18116,CATAMI:8946,0,,3,4678,4678,42.77418425977795,-84.48607335286499,Hunsacker / Village,0
116,17689,CATAMI:8945,0,,3,4216,4216,42.77109959102721,-84.48262895598005,Landing / Chandler Crossing,0
117,17742,CATAMI:8139,0,,3,5941,5941,42.77109059782386,-84.48427471219401,Coleman / Chandler,0
118,17295,CATAMI:9726,0,,3,6160,6160,42.76686379224704,-84.48378907921284,Abbot / Abbot Road Park,0
119,17274,CATAMI:10477,0,,3,5744,5744,42.76680083982355,-84.4833394190451,Abbot / El Aquatic Center,0
120,16962,CATAMI:10476,0,,3,5743,5743,42.76366221185268,-84.48352827631554,Abbot / 25 East Apts,0
121,16634,CATAMI:8952,0,,3,5763,5763,42.76031674020465,-84.48378907921284,Abbot / Arbor Glen,0
122,16559,CATAMI:8136,0,,3,2525,2525,42.75962426354632,-84.4836182083491,Abbot / W Lake Lansing Rd,0
123,16287,CATAMI:7896,0,,3,2504,2504,42.75873393641418,-84.47831221836968,Lake Lansing / Gossard Ave,0
124,16470,CATAMI:8953,0,,3,4848,4848,42.7586709839907,-84.48380706561954,Abbot / Lake Lansing,0
125,16281,CATAMI:8056,0,,3,2524,2524,42.75862601797392,-84.47843812321665,Lk. Lansing Rd / Gossard Ave,0
126,16345,CATAMI:8954,0,,3,6076,6076,42.75742092872436,-84.48384303843297,Abbot / Asher,0
127,16105,CATAMI:8955,0,,3,3864,3864,42.75503772983531,-84.48379807241619,Abbot / Taylor Dr,0
128,15988,CATAMI:9130,0,,3,3845,3845,42.75391357941594,-84.4836541811625,Abbot Rampart Way,0
129,15524,CATAMI:9128,0,,3,3843,3843,42.74924610687474,-84.48364518795916,Abbot / Loree Dr,0
130,15388,CATAMI:9127,0,,3,1144,1144,42.74788813316814,-84.48360022194238,Abbot / Saginaw,0
131,15208,CATAMI:8959,0,,3,3868,3868,42.7459995604636,-84.48377109280612,Abbot / Saginaw St,0
132,15182,CATAMI:9126,0,,3,3841,3841,42.74579271678644,-84.4836361947558,Abbot / Whitehills Dr,0
133,14979,CATAMI:8960,0,,3,3869,3869,42.74366132759132,-84.4838160588229,Abbot / Northlawn St,0
134,14797,CATAMI:9124,0,,3,2495,2495,42.74185369371698,-84.48366317436587,Abbot / Centerlawn St,0
135,14510,CATAMI:8070,0,,3,4844,4844,42.74075652290768,-84.4789867086213,Burcham / Old Hickory,0
136,14664,CATAMI:8962,0,,3,5762,5762,42.74064860446742,-84.4832584802149,Burcham / Abbot,0
137,14426,CATAMI:7875,0,,3,4822,4822,42.74062162485735,-84.47712511552683,Burcham / Old Hickory,0
138,14525,CATAMI:8071,0,,3,2493,2493,42.74023491711309,-84.48074038327552,Mac / Burcham,0
139,14097,CATAMI:7872,0,,3,4819,4819,42.73589119989266,-84.48065045124197,Mac / Albert,0
140,14076,CATAMI:10698,0,,3,1658,1658,42.7349469135404,-84.48241311909953,Gr. River / Mac Ave,0
141,14095,CATAMI:10688,0,,3,1653,1653,42.73483899510013,-84.48314156857128,Gr. River / Abbot Rd,0
142,13661,CATAMI:9367,0,,3,4527,4527,42.73266263988825,-84.47755678928787,E Circle / Farm Lane,0
143,13855,CATAMI:9340,0,,3,4531,4531,42.73179029916282,-84.48440061704098,W.Circle / Kalamazoo St,0
144,13649,CATAMI:9341,0,,3,4181,4181,42.73086399921726,-84.48160373079759,W Circle / Library,0
145,13431,CATAMI:10757,0,,3,1661,1661,42.73016252935557,-84.477889537812,Farm Ln / Auditorium Rd,0
146,13371,CATAMI:7869,0,,3,5760,5760,42.72960495074757,-84.47774564655832,Farm / Auditorium,0
147,13374,CATAMI:9342,0,,3,4068,4068,42.72923622941001,-84.47871691252065,Auditorium / Farm Ln,0
148,13490,CATAMI:9114,0,,3,2917,2917,42.72862469158188,-84.4829167384874,Red Cedar / Wells Hall,0
149,13241,CATAMI:9319,0,,3,4646,4646,42.72842684110807,-84.47734095240735,/ Fairchild Aud.,0
150,13291,CATAMI:9463,0,,3,4813,4813,42.72577384611837,-84.48450853548123,N Shaw / Lot 79 (Stadium),0
151,12925,CATAMI:8077,0,,3,5645,5645,42.72487452578287,-84.4779884630489,Farm / S Shaw,0
152,13056,CATAMI:9115,0,,3,4077,4077,42.7241910423279,-84.48253003074315,Red Cedar / Wilson,0
153,12839,CATAMI:7868,0,,3,4540,4540,42.72402017146415,-84.47788054460865,Farm / Wilson,0
154,12730,CATAMI:10520,0,,3,2890,2890,42.72276112299447,-84.47812336109924,Farm / Wilson,0
155,12621,CATAMI:9451,0,,3,4630,4630,42.72168193859188,-84.47796148343885,Farm / Trowbridge,0
156,12765,CATAMI:7865,0,,3,4688,4688,42.72132221045768,-84.48203540455863,Red Cedar / Trowbridge,0
157,18187,CATAMI:8142,0,,3,5943,5943,42.7731770210022,-84.49122645838736,Coleman / Block 36,0
158,14089,CATAMI:9457,0,,3,4529,4529,42.7335889398338,-84.48588449559453,W. Circle / Abbot Rd,0
159,18176,CATAMI:9092,0,,3,5982,5982,42.77306010935858,-84.49127142440413,Coleman / Block 36,0
160,18035,CATAMI:8948,0,,3,5553,5553,42.77302413654517,-84.487188510081,Coleman / Hunsaker,0
161,18143,CATAMI:8947,0,,3,4204,4204,42.7729162181049,-84.49072283899949,Coleman / Block 36,0
162,17007,CATAMI:8051,0,,3,3888,3888,42.76008291691742,-84.49464387566223,Lk. Lansing Rd / Regency Dr,0
163,16689,CATAMI:7899,0,,3,4829,4829,42.75938144705574,-84.48796192556952,Lake Lansing / Arbor Glenn,0
164,16704,CATAMI:8053,0,,3,4831,4831,42.7593095014289,-84.48857346339766,Lake Lansing / Arbor Glen,0
165,16617,CATAMI:8054,0,,3,6075,6075,42.75926453541212,-84.48630717615222,Lake Lansing / Asher Ct,0
166,16800,CATAMI:8133,0,,3,2549,2549,42.75842816750011,-84.49347475922609,Harrison / Tarleton Ave,0
167,16500,CATAMI:8132,0,,3,2548,2548,42.75534349874938,-84.49350173883616,Harrison Rd / Crown Blvd,0
168,16317,CATAMI:8131,0,,3,2547,2547,42.75349089885826,-84.49345677281939,Harrison / Blanchette Dr,0
169,16292,CATAMI:9102,0,,3,2560,2560,42.75317613674083,-84.49360965727642,Harrison / Blanchette Dr,0
170,14342,CATAMI:7873,0,,3,4820,4820,42.7384182900354,-84.4806054852252,Mac / Elizabeth,0
171,16122,CATAMI:8130,0,,3,2546,2546,42.7514674281034,-84.49350173883616,Harrison / Gainsborough Dr,0
172,16069,CATAMI:9103,0,,3,2561,2561,42.75085589027527,-84.4936726096999,Harrison / Gainsborough Dr,0
173,15819,CATAMI:9104,0,,3,3893,3893,42.74825685450569,-84.49369059610662,Harrison / Woodingham Dr,0
174,15675,CATAMI:8128,0,,3,2544,2544,42.74682693517226,-84.49351972524288,Harrison / Pine Forest Dr,0
175,15638,CATAMI:10512,0,,3,3894,3894,42.74636828180115,-84.49372656892004,Harrison / Longfellow Dr,0
176,15331,CATAMI:9106,0,,3,3895,3895,42.74315770820345,-84.49371757571667,Harrison / Northlawn St,0
177,15322,CATAMI:8127,0,,3,2543,2543,42.74312173539003,-84.493573684463,Harrison / Northlawn St,0
178,15080,CATAMI:8126,0,,3,2542,2542,42.74059464524729,-84.49353771164958,Harrison / Wildwood Dr,0
179,14884,CATAMI:8125,0,,3,2837,2837,42.73852620847565,-84.49353771164958,Harrison / Grand River,0
180,14896,CATAMI:9237,0,,3,4699,4699,42.73824741917166,-84.49440105917165,Grand River / Harrison,0
181,14776,CATAMI:9108,0,,3,4070,4070,42.73736608524287,-84.49358267766635,Harrison / Grand River,0
182,21665,CATAMI:9473,0,,3,5798,5798,42.71773392231906,-84.63012648420424,Lccwest,0
183,14214,CATAMI:10221,0,,3,3417,3417,42.6997475156092,-84.53817097990009,Pennsylvania / Alden Dr,0
184,16932,CATAMI:9895,0,,3,1795,1795,42.6932634159903,-84.5822286831359,Pleasant Grove / Hillcrest S,0
185,23270,CATAMI:9971,0,,3,6125,6125,42.74112524424523,-84.63384067718982,Saginaw / Mall Dr,0
186,23680,CATAMI:10031,0,,3,6155,6155,42.74095437338149,-84.6399920282846,Saginaw / Creyts Rd,0
187,18953,CATAMI:9941,0,,3,1819,1819,42.74856262341976,-84.55676892443809,Walnut / Willow,0
188,16736,CATAMI:10306,0,,3,4478,4478,42.73431738930555,-84.53780225856254,Pennsylvania / Michigan,0
189,21139,CATAMI:9990,0,,3,1859,1859,42.7462603633609,-84.59620412114946,Morris / Timber Dr,0
190,12744,CATAMI:9301,0,,3,2730,2730,42.68551127469835,-84.2650473940109,Grand River / Skirting Av,0
191,24643,CATAMI:10442,0,,3,6153,6153,42.74098135299155,-84.65388652746796,Saginaw / Westshire Dr,0
192,17510,CATAMI:9278,0,,3,3040,3040,42.73260868066811,-84.55345942560348,Allegan / Capitol Ave,0
193,16557,CATAMI:8911,0,,3,2050,2050,42.72997367208512,-84.54072504965289,Kalamazoo / Hosmer,0
194,25146,CATAMI:10027,0,,3,6151,6151,42.74001908023258,-84.66186349884379,Canal / Saginaw Hwy,0
195,10969,CATAMI:10519,0,,3,4110,4110,42.71190632654507,-84.46055963494706,Mt Hope / Hagadorn Rd,0
196,12692,CATAMI:10140,0,,3,3373,3373,42.69136585008241,-84.52344011280472,Aurelius / Lourdes Ct,0
197,25004,CATAMI:9977,0,,3,6133,6133,42.73721320078584,-84.66208832892765,Canal / Merryman Way,0
198,24773,CATAMI:10025,0,,3,6149,6149,42.73323820490296,-84.66189047845386,Canal / Glen Terra,0
199,13780,CATAMI:7960,0,,3,2913,2913,42.74700679923936,-84.42632250977483,Haslett / N Okemos Rd,0
200,26279,CATAMI:10461,0,,3,6173,6173,42.73975827733528,-84.67801529206923,Delta Market / Migaldi Ln,0
201,25559,CATAMI:9983,0,,3,6139,6139,42.73161942829907,-84.67400432337294,Marketplace / Executive Ct,0
202,25571,CATAMI:10021,0,,3,6145,6145,42.73152949626552,-84.67422016025345,Marketplace / Executive Ct,0
203,25361,CATAMI:10022,0,,3,6146,6146,42.72739262272226,-84.6742291534568,Marketplace / St. Joseph Hwy,0
204,12522,CATAMI:10065,0,,3,3276,3276,42.66881089606825,-84.53825191873028,Pennsylvania / Miller Rd,0
205,16976,CATAMI:10425,0,,3,3465,3465,42.71234699350946,-84.56739889080362,MLK / Mt Hope Ave,0
206,19441,CATAMI:7693,0,,3,3680,3680,42.74095437338149,-84.57505210685865,Saginaw / Cawood St,0
207,26458,CATAMI:10464,0,,3,6174,6174,42.73992914819902,-84.6803984909583,Delta Market / Broadbent Rd,0
208,16639,CATAMI:9845,0,,3,5810,5810,42.72167294538852,-84.55244319362437,Washington / Elm,0
209,17786,CATAMI:9219,0,,3,5489,5489,42.66723708548113,-84.18763389953168,Grand River / Webberville,0
210,13826,CATAMI:9334,0,,3,2898,2898,42.72998266528847,-84.48771011587559,Chestnut Rd / Dem. Hall,0
211,17778,CATAMI:9216,0,,3,2727,2727,42.6671651398543,-84.18770584515852,Grand River Ave / Webberville,0
212,16820,CATAMI:9215,0,,3,5473,5473,42.66267753138019,-84.19820990667706,M-52 / Highview Rd.,0
213,14517,CATAMI:7874,0,,3,4821,4821,42.74020793750303,-84.48058749881848,Mac / Burcham,0
214,12751,CATAMI:9221,0,,3,5491,5491,42.6856012067319,-84.26502041440084,Grand River / Skirting Av,0
215,11499,CATAMI:10161,0,,3,6048,6048,42.66926954943935,-84.52426748751337,Miller / Aurelius,0
216,11979,CATAMI:9300,0,,3,4018,4018,42.68831715414509,-84.27889692717748,Grand River / Water St,0
217,18235,CATAMI:8094,0,,3,4496,4496,42.75180916983089,-84.53852171483094,North / High St,0
218,11575,CATAMI:9223,0,,3,2735,2735,42.68876681431284,-84.28553391125342,Grand River Ave / Jackson,0
219,14581,CATAMI:10077,0,,3,5691,5691,42.66327108280161,-84.5677226461244,Edgewood / Edgewood Villas,0
220,11582,CATAMI:9299,0,,3,5597,5597,42.6887128550927,-84.28534505398298,Grand River after Jackson,0
221,14061,CATAMI:8073,0,,3,2536,2536,42.73543254652157,-84.48085729491913,Albert / Mac,0
222,16967,CATAMI:10336,0,,3,3479,3479,42.71169048966455,-84.56789351698814,S MLK / Mt Hope Ave,0
223,7148,CATAMI:9169,0,,3,3993,3993,42.68382055246762,-84.432356949226,Okemos / W Jolly Rd,0
224,24788,CATAMI:9978,0,,3,6134,6134,42.73322021849625,-84.66211530853772,Canal / Michigan Ave,0
225,9716,CATAMI:10536,0,,3,5817,5817,42.70240950380227,-84.34237994965993,Grand River / Burkley Rd,0
226,15498,CATAMI:9627,0,,3,6091,6091,42.71189733334171,-84.54532956977062,Mt. Hope / Ray,0
227,12184,CATAMI:9450,0,,3,5803,5803,42.71699647964396,-84.47804242226904,Farm Lane / Green Way Dr.,0
228,26051,CATAMI:10802,0,,3,6142,6142,42.74280697327261,-84.67245749239589,Commercial Drive / Marketplace Blvd,0
229,8898,CATAMI:9159,0,,3,2676,2676,42.70437901533699,-84.41041353303997,Dobie / Hatch Rd,0
230,12835,CATAMI:7906,0,,3,2586,2586,42.72517130149359,-84.47507466516191,S Shaw / Chemistry,0
231,20799,CATAMI:7998,0,,3,3758,3758,42.76133297218376,-84.57125697504287,Grand River / Cynwood St,0
232,7770,CATAMI:7931,0,,3,4138,4138,42.69442353922309,-84.40734685069594,Carriage Lane,0
233,16707,CATAMI:10044,0,,3,5443,5443,42.72830992946446,-84.5454734610243,Cedar / Kalamazoo,0
234,6829,CATAMI:7927,0,,3,4614,4614,42.6856012067319,-84.41033259420978,Dobie / Jolly Rd,0
235,8188,CATAMI:9160,0,,3,4618,4618,42.69793988173486,-84.41044051265004,Dobie / Kinawa Dr,0
236,13429,CATAMI:8621,0,,3,2570,2570,42.72252729970724,-84.49396938541062,Harrison Rd / Sever Dr,0
237,6751,CATAMI:9165,0,,3,3988,3988,42.6848817504635,-84.4104674922601,Dobie / E Jolly Rd,0
238,6739,CATAMI:9166,0,,3,2684,2684,42.68306512338581,-84.42065679166123,Jolly / Fairhills Dr,0
239,6904,CATAMI:9167,0,,3,4620,4620,42.68299317775897,-84.42721283690697,Jolly / Alaiedon,0
240,7653,CATAMI:7930,0,,3,4619,4619,42.69322744317688,-84.40889368167299,Ingham Cty Care Facility,0
241,23956,CATAMI:10030,0,,3,6154,6154,42.74099034619491,-84.64397601737083,Saginaw / Creyts Rd,0
242,18613,CATAMI:8989,0,,3,4764,4764,42.72450580444532,-84.58016923956761,William / Buffalo,0
243,8947,CATAMI:7919,0,,3,2880,2880,42.70113246892586,-84.4324378880562,Okemos / Sower Blvd,0
